"par1.gamma","par2.gamma","lik.gamma","par1.beta","par2.beta","lik.beta","par1.hom","lik.hom","group"
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.5179601741891,0.945970014186631,3.85324543386001,2022917.65369317,1830085.11726773,1.69472080833082,0.999999970454881,1.79821655914075,"0 az"
2.72306817524041,0.781426663339608,2.0637497706122,4856342.64529683,2797895.82768883,0.880547653172073,0.999999977775008,1.82712680368729,"0 ca"
1.29630772308988,0.953243136180129,6.82111087692917,1657385.31377442,1869642.9345776,1.09480687353872,0.886461193877444,1.09480668507239,"0 va"
0.283150935108704,0.882676003959133,1.40714005929621,5176977.10767322,56821758.2176159,0.320941168359829,0.0911123887866344,0.320941154636968,"750 az"
0.394941144584297,1.18251644569987,3.10426603900999,0.0085592832721935,6.88810773084418e-22,3.85420991932902,0.137950720863969,8.36980584078051,"750 ca"
0.375846700467661,1.18488719849853,4.3959584040448,0.206258662835333,0.23154687217896,0.678106382416093,0.140354898776256,5.9355308384886,"750 va"
0.219155639832817,1.20268607841658,4.07821840856222,0.106442682755858,0.165218735173041,0.702382731772468,0.0815161307697131,4.59253155668006,"30000 va"
